data,cidade,objetivo,criativo,impressoes,cliques,gastos,leads
2025-06-24,Russas,Tráfego,Vídeo 1,77,0,0.0,0
2025-06-24,Russas,Tráfego,Vídeo 2,72,0,0.0,0
2025-06-24,Russas,Tráfego,Vídeo 3,100,2,1.98,0
2025-06-24,Russas,Tráfego,Imagem 1,117,1,0.92,0
2025-06-24,Russas,Tráfego,Imagem 2,139,2,2.38,0
2025-06-24,Russas,Engajamento,Vídeo 1,83,2,1.33,0
2025-06-24,Russas,Engajamento,Vídeo 2,24,0,0.0,0
2025-06-24,Russas,Engajamento,Vídeo 3,84,1,0.76,0
2025-06-24,Russas,Engajamento,Imagem 1,32,0,0.0,0
2025-06-24,Russas,Engajamento,Imagem 2,65,0,0.0,0
2025-06-24,Russas,Leads,Vídeo 1,73,0,0.0,0
2025-06-24,Russas,Leads,Vídeo 2,75,0,0.0,0
2025-06-24,Russas,Leads,Vídeo 3,80,0,0.0,0
2025-06-24,Russas,Leads,Imagem 1,57,0,0.0,0
2025-06-24,Russas,Leads,Imagem 2,15,0,0.0,0
2025-06-24,Beberibe,Alcance,Vídeo 1,61,0,0.0,0
2025-06-24,Beberibe,Alcance,Vídeo 2,57,0,0.0,0
2025-06-24,Beberibe,Alcance,Vídeo 3,98,0,0.0,0
2025-06-24,Beberibe,Alcance,Imagem 1,30,0,0.0,0
2025-06-24,Beberibe,Alcance,Imagem 2,61,0,0.0,0
2025-06-24,Beberibe,Tráfego,Vídeo 1,54,1,0.43,0
2025-06-24,Beberibe,Tráfego,Vídeo 2,16,0,0.0,0
2025-06-24,Beberibe,Tráfego,Vídeo 3,36,0,0.0,0
2025-06-24,Beberibe,Tráfego,Imagem 1,38,0,0.0,0
2025-06-24,Beberibe,Tráfego,Imagem 2,43,0,0.0,0
2025-06-24,Beberibe,Engajamento,Vídeo 1,32,0,0.0,0
2025-06-24,Beberibe,Engajamento,Vídeo 2,39,0,0.0,0
2025-06-24,Beberibe,Engajamento,Vídeo 3,20,0,0.0,0
2025-06-24,Beberibe,Engajamento,Imagem 1,37,0,0.0,0
2025-06-24,Beberibe,Engajamento,Imagem 2,48,0,0.0,0
2025-06-24,Beberibe,Leads,Vídeo 1,67,1,0.63,0
2025-06-24,Beberibe,Leads,Vídeo 2,67,1,0.5,0
2025-06-24,Beberibe,Leads,Vídeo 3,58,0,0.0,0
2025-06-24,Beberibe,Leads,Imagem 1,39,0,0.0,0
2025-06-24,Beberibe,Leads,Imagem 2,40,0,0.0,0
2025-06-24,Massapê,Alcance,Vídeo 1,26,0,0.0,0
2025-06-24,Massapê,Alcance,Vídeo 2,20,0,0.0,0
2025-06-24,Massapê,Alcance,Vídeo 3,28,0,0.0,0
2025-06-24,Massapê,Alcance,Imagem 1,45,0,0.0,0
2025-06-24,Massapê,Alcance,Imagem 2,31,0,0.0,0
2025-06-24,Massapê,Tráfego,Vídeo 1,74,1,0.83,0
2025-06-24,Massapê,Tráfego,Vídeo 2,48,0,0.0,0
2025-06-24,Massapê,Tráfego,Vídeo 3,46,1,0.45,0
2025-06-24,Massapê,Tráfego,Imagem 1,60,1,1.14,0
2025-06-24,Massapê,Tráfego,Imagem 2,36,0,0.0,0
2025-06-24,Massapê,Engajamento,Vídeo 1,122,3,2.13,0
2025-06-24,Massapê,Engajamento,Vídeo 2,74,0,0.0,0
2025-06-24,Massapê,Engajamento,Vídeo 3,51,1,1.08,0
2025-06-24,Massapê,Engajamento,Imagem 1,104,1,0.82,0
2025-06-24,Massapê,Engajamento,Imagem 2,78,1,1.06,0
2025-06-24,Massapê,Leads,Vídeo 1,60,0,0.0,0
2025-06-24,Massapê,Leads,Vídeo 2,55,0,0.0,0
2025-06-24,Massapê,Leads,Vídeo 3,50,0,0.0,0
2025-06-24,Massapê,Leads,Imagem 1,104,1,0.39,0
2025-06-24,Massapê,Leads,Imagem 2,36,0,0.0,0
2025-06-24,Limoeiro do Norte,Alcance,Vídeo 1,48,0,0.0,0
2025-06-24,Limoeiro do Norte,Alcance,Vídeo 2,63,0,0.0,0
2025-06-24,Limoeiro do Norte,Alcance,Vídeo 3,79,0,0.0,0
2025-06-24,Limoeiro do Norte,Alcance,Imagem 1,65,0,0.0,0
2025-06-24,Limoeiro do Norte,Alcance,Imagem 2,86,0,0.0,0
2025-06-24,Limoeiro do Norte,Tráfego,Vídeo 1,67,1,1.07,0
2025-06-24,Limoeiro do Norte,Tráfego,Vídeo 2,26,0,0.0,0
2025-06-24,Limoeiro do Norte,Tráfego,Vídeo 3,52,1,0.19,0
2025-06-24,Limoeiro do Norte,Tráfego,Imagem 1,76,0,0.0,0
2025-06-24,Limoeiro do Norte,Tráfego,Imagem 2,69,0,0.0,0
2025-06-24,Limoeiro do Norte,Engajamento,Vídeo 1,67,1,1.09,0
2025-06-24,Limoeiro do Norte,Engajamento,Vídeo 2,66,1,0.86,0
2025-06-24,Limoeiro do Norte,Engajamento,Vídeo 3,113,1,0.72,0
2025-06-24,Limoeiro do Norte,Engajamento,Imagem 1,40,0,0.0,0
2025-06-24,Limoeiro do Norte,Engajamento,Imagem 2,64,1,0.59,0
2025-06-24,Limoeiro do Norte,Leads,Vídeo 1,47,0,0.0,0
2025-06-24,Limoeiro do Norte,Leads,Vídeo 2,26,0,0.0,0
2025-06-24,Limoeiro do Norte,Leads,Vídeo 3,72,0,0.0,0
2025-06-24,Limoeiro do Norte,Leads,Imagem 1,76,1,0.35,0
2025-06-24,Limoeiro do Norte,Leads,Imagem 2,49,0,0.0,0
2025-06-24,Sobral,Alcance,Vídeo 1,155,0,0.0,0
2025-06-24,Sobral,Alcance,Vídeo 2,132,0,0.0,0
2025-06-24,Sobral,Alcance,Vídeo 3,108,0,0.0,0
2025-06-24,Sobral,Alcance,Imagem 1,153,0,0.0,0
2025-06-24,Sobral,Alcance,Imagem 2,133,0,0.0,0
2025-06-24,Sobral,Tráfego,Vídeo 1,181,1,0.56,0
2025-06-24,Sobral,Tráfego,Vídeo 2,98,1,1.43,0
2025-06-24,Sobral,Tráfego,Vídeo 3,85,1,0.45,0
2025-06-24,Sobral,Tráfego,Imagem 1,213,1,1.08,0
2025-06-24,Sobral,Tráfego,Imagem 2,165,2,1.11,0
2025-06-24,Sobral,Engajamento,Vídeo 1,97,2,2.35,0
2025-06-24,Sobral,Engajamento,Vídeo 2,94,0,0.0,0
2025-06-24,Sobral,Engajamento,Vídeo 3,56,1,0.65,0
2025-06-24,Sobral,Engajamento,Imagem 1,76,1,0.74,0
2025-06-24,Sobral,Engajamento,Imagem 2,53,1,0.75,0
2025-06-24,Sobral,Leads,Vídeo 1,98,1,0.51,0
2025-06-24,Sobral,Leads,Vídeo 2,133,1,0.59,0
2025-06-24,Sobral,Leads,Vídeo 3,127,1,0.6,0
2025-06-24,Sobral,Leads,Imagem 1,70,0,0.0,0
2025-06-24,Sobral,Leads,Imagem 2,148,1,0.58,0
2025-06-24,Juazeiro do Norte,Alcance,Vídeo 1,29,0,0.0,0
2025-06-24,Juazeiro do Norte,Alcance,Vídeo 2,73,0,0.0,0
2025-06-24,Juazeiro do Norte,Alcance,Vídeo 3,63,0,0.0,0
2025-06-24,Juazeiro do Norte,Alcance,Imagem 1,65,0,0.0,0
2025-06-24,Juazeiro do Norte,Alcance,Imagem 2,63,0,0.0,0
2025-06-24,Juazeiro do Norte,Tráfego,Vídeo 1,129,2,0.69,0
2025-06-24,Juazeiro do Norte,Tráfego,Vídeo 2,91,1,0.27,0
2025-06-24,Juazeiro do Norte,Tráfego,Vídeo 3,67,0,0.0,0
2025-06-24,Juazeiro do Norte,Tráfego,Imagem 1,74,1,0.82,0
2025-06-24,Juazeiro do Norte,Tráfego,Imagem 2,68,1,0.9,0
2025-06-24,Juazeiro do Norte,Engajamento,Vídeo 1,112,2,3.06,0
2025-06-24,Juazeiro do Norte,Engajamento,Vídeo 2,148,2,2.97,0
2025-06-24,Juazeiro do Norte,Engajamento,Vídeo 3,76,1,0.36,0
2025-06-24,Juazeiro do Norte,Engajamento,Imagem 1,126,2,0.92,0
2025-06-24,Juazeiro do Norte,Engajamento,Imagem 2,131,3,3.93,0
2025-06-24,Juazeiro do Norte,Leads,Vídeo 1,65,0,0.0,0
2025-06-24,Juazeiro do Norte,Leads,Vídeo 2,52,0,0.0,0
2025-06-24,Juazeiro do Norte,Leads,Vídeo 3,44,0,0.0,0
2025-06-24,Juazeiro do Norte,Leads,Imagem 1,39,0,0.0,0
2025-06-24,Juazeiro do Norte,Leads,Imagem 2,62,0,0.0,0
2025-06-25,Fortaleza,Alcance,Vídeo 1,322,1,0.9,0
2025-06-25,Fortaleza,Alcance,Vídeo 2,467,2,1.53,0
2025-06-25,Fortaleza,Alcance,Vídeo 3,312,1,1.32,0
2025-06-25,Fortaleza,Alcance,Imagem 1,504,2,2.14,0
2025-06-25,Fortaleza,Alcance,Imagem 2,343,1,0.54,0
2025-06-25,Fortaleza,Tráfego,Vídeo 1,475,9,5.61,0
2025-06-25,Fortaleza,Tráfego,Vídeo 2,412,9,5.68,0
2025-06-25,Fortaleza,Tráfego,Vídeo 3,568,9,3.84,0
2025-06-25,Fortaleza,Tráfego,Imagem 1,745,10,12.29,0
2025-06-25,Fortaleza,Tráfego,Imagem 2,433,5,3.88,0
2025-06-25,Fortaleza,Engajamento,Vídeo 1,346,7,2.38,0
2025-06-25,Fortaleza,Engajamento,Vídeo 2,680,3,0.64,0
2025-06-25,Fortaleza,Engajamento,Vídeo 3,765,13,6.12,0
2025-06-25,Fortaleza,Engajamento,Imagem 1,848,17,17.42,0
2025-06-25,Fortaleza,Engajamento,Imagem 2,583,20,11.7,0
2025-06-25,Fortaleza,Leads,Vídeo 1,866,4,3.63,0
2025-06-25,Fortaleza,Leads,Vídeo 2,966,7,3.43,0
2025-06-25,Fortaleza,Leads,Vídeo 3,876,11,1.87,0
2025-06-25,Fortaleza,Leads,Imagem 1,1161,9,3.32,0
2025-06-25,Fortaleza,Leads,Imagem 2,1132,11,12.39,0
2025-06-25,Crato,Alcance,Vídeo 1,109,0,0.0,0
2025-06-25,Crato,Alcance,Vídeo 2,149,0,0.0,0
2025-06-25,Crato,Alcance,Vídeo 3,148,0,0.0,0
2025-06-25,Crato,Alcance,Imagem 1,163,0,0.0,0
2025-06-25,Crato,Alcance,Imagem 2,127,0,0.0,0
2025-06-25,Crato,Tráfego,Vídeo 1,168,0,0.0,0
2025-06-25,Crato,Tráfego,Vídeo 2,74,1,0.34,0
2025-06-25,Crato,Tráfego,Vídeo 3,162,2,1.46,0
2025-06-25,Crato,Tráfego,Imagem 1,127,1,0.55,0
2025-06-25,Crato,Tráfego,Imagem 2,91,1,0.29,0
2025-06-25,Crato,Engajamento,Vídeo 1,264,3,3.7,0
2025-06-25,Crato,Engajamento,Vídeo 2,114,2,2.14,0
2025-06-25,Crato,Engajamento,Vídeo 3,185,3,4.54,0
2025-06-25,Crato,Engajamento,Imagem 1,113,2,1.87,0
2025-06-25,Crato,Engajamento,Imagem 2,91,1,0.91,0
2025-06-25,Crato,Leads,Vídeo 1,254,2,2.49,0
2025-06-25,Crato,Leads,Vídeo 2,184,2,1.13,0
2025-06-25,Crato,Leads,Vídeo 3,112,1,0.26,0
2025-06-25,Crato,Leads,Imagem 1,102,0,0.0,0
2025-06-25,Crato,Leads,Imagem 2,173,2,2.1,0
2025-06-25,Russas,Alcance,Vídeo 1,65,0,0.0,0
2025-06-25,Russas,Alcance,Vídeo 2,112,0,0.0,0
2025-06-25,Russas,Alcance,Vídeo 3,109,0,0.0,0
2025-06-25,Russas,Alcance,Imagem 1,90,0,0.0,0
2025-06-25,Russas,Alcance,Imagem 2,147,0,0.0,0
2025-06-25,Russas,Tráfego,Vídeo 1,166,3,2.45,0
2025-06-25,Russas,Tráfego,Vídeo 2,153,4,3.65,0
2025-06-25,Russas,Tráfego,Vídeo 3,70,0,0.0,0
2025-06-25,Russas,Tráfego,Imagem 1,60,0,0.0,0
2025-06-25,Russas,Tráfego,Imagem 2,170,2,2.33,0
2025-06-25,Russas,Engajamento,Vídeo 1,34,0,0.0,0
2025-06-25,Russas,Engajamento,Vídeo 2,12,0,0.0,0
2025-06-25,Russas,Engajamento,Vídeo 3,10,0,0.0,0
2025-06-25,Russas,Engajamento,Imagem 1,48,0,0.0,0
2025-06-25,Russas,Engajamento,Imagem 2,14,0,0.0,0
2025-06-25,Russas,Leads,Vídeo 1,54,0,0.0,0
2025-06-25,Russas,Leads,Vídeo 2,96,1,1.04,0
2025-06-25,Russas,Leads,Vídeo 3,71,1,0.84,0
2025-06-25,Russas,Leads,Imagem 1,55,0,0.0,0
2025-06-25,Russas,Leads,Imagem 2,82,0,0.0,0
2025-06-25,Beberibe,Alcance,Vídeo 1,82,0,0.0,0
2025-06-25,Beberibe,Alcance,Vídeo 2,72,0,0.0,0
2025-06-25,Beberibe,Alcance,Vídeo 3,80,0,0.0,0
2025-06-25,Beberibe,Alcance,Imagem 1,83,0,0.0,0
2025-06-25,Beberibe,Alcance,Imagem 2,82,0,0.0,0
2025-06-25,Beberibe,Tráfego,Vídeo 1,49,1,1.19,0
2025-06-25,Beberibe,Tráfego,Vídeo 2,51,0,0.0,0
2025-06-25,Beberibe,Tráfego,Vídeo 3,58,1,1.25,0
2025-06-25,Beberibe,Tráfego,Imagem 1,29,0,0.0,0
2025-06-25,Beberibe,Tráfego,Imagem 2,45,0,0.0,0
2025-06-25,Beberibe,Engajamento,Vídeo 1,19,0,0.0,0
2025-06-25,Beberibe,Engajamento,Vídeo 2,32,0,0.0,0
2025-06-25,Beberibe,Engajamento,Vídeo 3,28,0,0.0,0
2025-06-25,Beberibe,Engajamento,Imagem 1,27,0,0.0,0
2025-06-25,Beberibe,Engajamento,Imagem 2,25,0,0.0,0
2025-06-25,Beberibe,Leads,Vídeo 1,32,0,0.0,0
2025-06-25,Beberibe,Leads,Vídeo 2,50,0,0.0,0
2025-06-25,Beberibe,Leads,Vídeo 3,59,0,0.0,0
2025-06-25,Beberibe,Leads,Imagem 1,32,0,0.0,0
2025-06-25,Beberibe,Leads,Imagem 2,73,0,0.0,0
2025-06-25,Massapê,Alcance,Vídeo 1,43,0,0.0,0
2025-06-25,Massapê,Alcance,Vídeo 2,42,0,0.0,0
2025-06-25,Massapê,Alcance,Vídeo 3,56,0,0.0,0
2025-06-25,Massapê,Alcance,Imagem 1,20,0,0.0,0
2025-06-25,Massapê,Alcance,Imagem 2,57,0,0.0,0
2025-06-25,Massapê,Tráfego,Vídeo 1,80,0,0.0,0
2025-06-25,Massapê,Tráfego,Vídeo 2,45,0,0.0,0
2025-06-25,Massapê,Tráfego,Vídeo 3,52,0,0.0,0
2025-06-25,Massapê,Tráfego,Imagem 1,84,1,0.76,0
2025-06-25,Massapê,Tráfego,Imagem 2,27,0,0.0,0
2025-06-25,Massapê,Engajamento,Vídeo 1,50,1,0.9,0
2025-06-25,Massapê,Engajamento,Vídeo 2,62,1,0.73,0
2025-06-25,Massapê,Engajamento,Vídeo 3,53,1,1.07,0
2025-06-25,Massapê,Engajamento,Imagem 1,78,2,2.11,0
2025-06-25,Massapê,Engajamento,Imagem 2,80,0,0.0,0
2025-06-25,Massapê,Leads,Vídeo 1,95,1,0.66,0
2025-06-25,Massapê,Leads,Vídeo 2,70,0,0.0,0
2025-06-25,Massapê,Leads,Vídeo 3,44,0,0.0,0
2025-06-25,Massapê,Leads,Imagem 1,68,0,0.0,0
2025-06-25,Massapê,Leads,Imagem 2,85,0,0.0,0
2025-06-25,Limoeiro do Norte,Alcance,Vídeo 1,31,0,0.0,0
2025-06-25,Limoeiro do Norte,Alcance,Vídeo 2,35,0,0.0,0
2025-06-25,Limoeiro do Norte,Alcance,Vídeo 3,58,0,0.0,0
2025-06-25,Limoeiro do Norte,Alcance,Imagem 1,17,0,0.0,0
2025-06-25,Limoeiro do Norte,Alcance,Imagem 2,49,0,0.0,0
2025-06-25,Limoeiro do Norte,Tráfego,Vídeo 1,64,1,1.18,0
2025-06-25,Limoeiro do Norte,Tráfego,Vídeo 2,49,0,0.0,0
2025-06-25,Limoeiro do Norte,Tráfego,Vídeo 3,69,0,0.0,0
2025-06-25,Limoeiro do Norte,Tráfego,Imagem 1,77,1,0.44,0
2025-06-25,Limoeiro do Norte,Tráfego,Imagem 2,94,0,0.0,0
2025-06-25,Limoeiro do Norte,Engajamento,Vídeo 1,99,3,2.55,0
2025-06-25,Limoeiro do Norte,Engajamento,Vídeo 2,115,2,3.9,0
2025-06-25,Limoeiro do Norte,Engajamento,Vídeo 3,159,4,2.25,0
2025-06-25,Limoeiro do Norte,Engajamento,Imagem 1,118,1,1.15,0
2025-06-25,Limoeiro do Norte,Engajamento,Imagem 2,118,1,0.9,0
2025-06-25,Limoeiro do Norte,Leads,Vídeo 1,66,0,0.0,0
2025-06-25,Limoeiro do Norte,Leads,Vídeo 2,78,0,0.0,0
2025-06-25,Limoeiro do Norte,Leads,Vídeo 3,67,1,0.5,0
2025-06-25,Limoeiro do Norte,Leads,Imagem 1,68,0,0.0,0
2025-06-25,Limoeiro do Norte,Leads,Imagem 2,64,0,0.0,0
2025-06-25,Sobral,Alcance,Vídeo 1,143,0,0.0,0
2025-06-25,Sobral,Alcance,Vídeo 2,141,0,0.0,0
2025-06-25,Sobral,Alcance,Vídeo 3,104,0,0.0,0
2025-06-25,Sobral,Alcance,Imagem 1,102,0,0.0,0
2025-06-25,Sobral,Alcance,Imagem 2,129,0,0.0,0
2025-06-25,Sobral,Tráfego,Vídeo 1,223,2,1.63,0
2025-06-25,Sobral,Tráfego,Vídeo 2,197,3,1.12,0
2025-06-25,Sobral,Tráfego,Vídeo 3,252,3,2.32,0
2025-06-25,Sobral,Tráfego,Imagem 1,205,2,2.18,0
2025-06-25,Sobral,Tráfego,Imagem 2,211,3,3.84,0
2025-06-25,Sobral,Engajamento,Vídeo 1,302,3,4.15,0
2025-06-25,Sobral,Engajamento,Vídeo 2,294,5,1.36,0
2025-06-25,Sobral,Engajamento,Vídeo 3,349,7,2.41,0
2025-06-25,Sobral,Engajamento,Imagem 1,360,5,8.59,0
2025-06-25,Sobral,Engajamento,Imagem 2,263,4,2.21,0
2025-06-25,Sobral,Leads,Vídeo 1,309,2,2.14,0
2025-06-25,Sobral,Leads,Vídeo 2,204,2,2.84,0
2025-06-25,Sobral,Leads,Vídeo 3,407,5,5.62,0
2025-06-25,Sobral,Leads,Imagem 1,527,7,6.88,0
2025-06-25,Sobral,Leads,Imagem 2,443,3,3.28,0
2025-06-25,Juazeiro do Norte,Alcance,Vídeo 1,136,0,0.0,0
2025-06-25,Juazeiro do Norte,Alcance,Vídeo 2,69,0,0.0,0
2025-06-25,Juazeiro do Norte,Alcance,Vídeo 3,125,0,0.0,0
2025-06-25,Juazeiro do Norte,Alcance,Imagem 1,86,0,0.0,0
2025-06-25,Juazeiro do Norte,Alcance,Imagem 2,89,0,0.0,0
2025-06-25,Juazeiro do Norte,Tráfego,Vídeo 1,179,2,1.78,0
2025-06-25,Juazeiro do Norte,Tráfego,Vídeo 2,67,0,0.0,0
2025-06-25,Juazeiro do Norte,Tráfego,Vídeo 3,124,2,1.11,0
2025-06-25,Juazeiro do Norte,Tráfego,Imagem 1,127,0,0.0,0
2025-06-25,Juazeiro do Norte,Tráfego,Imagem 2,104,1,0.52,0
2025-06-25,Juazeiro do Norte,Engajamento,Vídeo 1,127,4,3.97,0
2025-06-25,Juazeiro do Norte,Engajamento,Vídeo 2,59,0,0.0,0
2025-06-25,Juazeiro do Norte,Engajamento,Vídeo 3,96,0,0.0,0
2025-06-25,Juazeiro do Norte,Engajamento,Imagem 1,162,3,1.91,0
2025-06-25,Juazeiro do Norte,Engajamento,Imagem 2,150,2,1.8,0
2025-06-25,Juazeiro do Norte,Leads,Vídeo 1,132,0,0.0,0
2025-06-25,Juazeiro do Norte,Leads,Vídeo 2,92,0,0.0,0
2025-06-25,Juazeiro do Norte,Leads,Vídeo 3,111,1,0.93,0
2025-06-25,Juazeiro do Norte,Leads,Imagem 1,66,0,0.0,0
2025-06-25,Juazeiro do Norte,Leads,Imagem 2,127,1,1.09,0
2025-06-26,Fortaleza,Alcance,Vídeo 1,406,1,0.55,0
2025-06-26,Fortaleza,Alcance,Vídeo 2,940,4,3.49,0
2025-06-26,Fortaleza,Alcance,Vídeo 3,341,0,0.0,0
2025-06-26,Fortaleza,Alcance,Imagem 1,771,3,2.83,0
2025-06-26,Fortaleza,Alcance,Imagem 2,658,2,2.36,0
2025-06-26,Fortaleza,Tráfego,Vídeo 1,597,9,2.09,0
2025-06-26,Fortaleza,Tráfego,Vídeo 2,326,1,1.11,0
2025-06-26,Fortaleza,Tráfego,Vídeo 3,417,1,0.88,0
2025-06-26,Fortaleza,Tráfego,Imagem 1,352,2,2.53,0
2025-06-26,Fortaleza,Tráfego,Imagem 2,434,4,2.58,0
2025-06-26,Fortaleza,Engajamento,Vídeo 1,165,5,3.12,0
2025-06-26,Fortaleza,Engajamento,Vídeo 2,273,1,0.37,0
2025-06-26,Fortaleza,Engajamento,Vídeo 3,321,7,9.01,0
2025-06-26,Fortaleza,Engajamento,Imagem 1,381,6,5.43,0
2025-06-26,Fortaleza,Engajamento,Imagem 2,246,7,7.75,0
2025-06-26,Fortaleza,Leads,Vídeo 1,589,10,9.37,0
2025-06-26,Fortaleza,Leads,Vídeo 2,815,2,1.8,0
2025-06-26,Fortaleza,Leads,Vídeo 3,469,9,11.03,0
2025-06-26,Fortaleza,Leads,Imagem 1,561,8,10.36,0
2025-06-26,Fortaleza,Leads,Imagem 2,568,10,7.56,0
2025-06-26,Crato,Alcance,Vídeo 1,115,0,0.0,0
2025-06-26,Crato,Alcance,Vídeo 2,55,0,0.0,0
2025-06-26,Crato,Alcance,Vídeo 3,142,0,0.0,0
2025-06-26,Crato,Alcance,Imagem 1,143,0,0.0,0
2025-06-26,Crato,Alcance,Imagem 2,140,0,0.0,0
2025-06-26,Crato,Tráfego,Vídeo 1,167,1,0.95,0
2025-06-26,Crato,Tráfego,Vídeo 2,243,4,2.14,0
2025-06-26,Crato,Tráfego,Vídeo 3,226,2,0.72,0
2025-06-26,Crato,Tráfego,Imagem 1,144,1,1.03,0
2025-06-26,Crato,Tráfego,Imagem 2,269,1,0.97,0
2025-06-26,Crato,Engajamento,Vídeo 1,94,1,0.5,0
2025-06-26,Crato,Engajamento,Vídeo 2,98,1,0.75,0
2025-06-26,Crato,Engajamento,Vídeo 3,26,0,0.0,0
2025-06-26,Crato,Engajamento,Imagem 1,79,0,0.0,0
2025-06-26,Crato,Engajamento,Imagem 2,63,0,0.0,0
2025-06-26,Crato,Leads,Vídeo 1,120,1,0.98,0
2025-06-26,Crato,Leads,Vídeo 2,106,1,0.94,0
2025-06-26,Crato,Leads,Vídeo 3,97,1,0.42,0
2025-06-26,Crato,Leads,Imagem 1,128,1,1.08,0
2025-06-26,Crato,Leads,Imagem 2,131,1,0.23,0
2025-06-26,Russas,Alcance,Vídeo 1,53,0,0.0,0
2025-06-26,Russas,Alcance,Vídeo 2,109,0,0.0,0
2025-06-26,Russas,Alcance,Vídeo 3,64,0,0.0,0
2025-06-26,Russas,Alcance,Imagem 1,64,0,0.0,0
2025-06-26,Russas,Alcance,Imagem 2,36,0,0.0,0
2025-06-26,Russas,Tráfego,Vídeo 1,136,1,0.79,0
2025-06-26,Russas,Tráfego,Vídeo 2,125,1,0.61,0
2025-06-26,Russas,Tráfego,Vídeo 3,57,0,0.0,0
2025-06-26,Russas,Tráfego,Imagem 1,135,0,0.0,0
2025-06-26,Russas,Tráfego,Imagem 2,145,1,0.66,0
2025-06-26,Russas,Engajamento,Vídeo 1,56,0,0.0,0
2025-06-26,Russas,Engajamento,Vídeo 2,113,1,0.76,0
2025-06-26,Russas,Engajamento,Vídeo 3,66,1,1.25,0
2025-06-26,Russas,Engajamento,Imagem 1,19,0,0.0,0
2025-06-26,Russas,Engajamento,Imagem 2,61,0,0.0,0
2025-06-26,Russas,Leads,Vídeo 1,105,0,0.0,0
2025-06-26,Russas,Leads,Vídeo 2,87,1,1.38,0
2025-06-26,Russas,Leads,Vídeo 3,24,0,0.0,0
2025-06-26,Russas,Leads,Imagem 1,172,1,1.13,0
2025-06-26,Russas,Leads,Imagem 2,98,0,0.0,0
2025-06-26,Beberibe,Alcance,Vídeo 1,109,0,0.0,0
2025-06-26,Beberibe,Alcance,Vídeo 2,122,0,0.0,0
2025-06-26,Beberibe,Alcance,Vídeo 3,125,0,0.0,0
2025-06-26,Beberibe,Alcance,Imagem 1,117,0,0.0,0
2025-06-26,Beberibe,Alcance,Imagem 2,165,0,0.0,0
2025-06-26,Beberibe,Tráfego,Vídeo 1,70,1,0.97,0
2025-06-26,Beberibe,Tráfego,Vídeo 2,117,2,0.93,0
2025-06-26,Beberibe,Tráfego,Vídeo 3,174,3,2.57,0
2025-06-26,Beberibe,Tráfego,Imagem 1,111,1,1.4,0
2025-06-26,Beberibe,Tráfego,Imagem 2,120,1,0.89,0
2025-06-26,Beberibe,Engajamento,Vídeo 1,152,3,4.14,0
2025-06-26,Beberibe,Engajamento,Vídeo 2,178,5,2.84,0
2025-06-26,Beberibe,Engajamento,Vídeo 3,160,5,3.24,0
2025-06-26,Beberibe,Engajamento,Imagem 1,163,3,1.62,0
2025-06-26,Beberibe,Engajamento,Imagem 2,149,2,1.79,0
2025-06-26,Beberibe,Leads,Vídeo 1,224,1,0.92,0
2025-06-26,Beberibe,Leads,Vídeo 2,184,3,3.38,0
2025-06-26,Beberibe,Leads,Vídeo 3,167,2,2.22,0
2025-06-26,Beberibe,Leads,Imagem 1,110,1,1.38,0
2025-06-26,Beberibe,Leads,Imagem 2,144,1,0.8,0
2025-06-26,Massapê,Alcance,Vídeo 1,10,0,0.0,0
2025-06-26,Massapê,Alcance,Vídeo 2,19,0,0.0,0
2025-06-26,Massapê,Alcance,Vídeo 3,11,0,0.0,0
2025-06-26,Massapê,Alcance,Imagem 1,16,0,0.0,0
2025-06-26,Massapê,Alcance,Imagem 2,13,0,0.0,0
2025-06-26,Massapê,Tráfego,Vídeo 1,18,0,0.0,0
2025-06-26,Massapê,Tráfego,Vídeo 2,30,0,0.0,0
2025-06-26,Massapê,Tráfego,Vídeo 3,23,0,0.0,0
2025-06-26,Massapê,Tráfego,Imagem 1,29,0,0.0,0
2025-06-26,Massapê,Tráfego,Imagem 2,42,0,0.0,0
2025-06-26,Massapê,Engajamento,Vídeo 1,13,0,0.0,0
2025-06-26,Massapê,Engajamento,Vídeo 2,8,0,0.0,0
2025-06-26,Massapê,Engajamento,Vídeo 3,54,1,0.99,0
2025-06-26,Massapê,Engajamento,Imagem 1,33,0,0.0,0
2025-06-26,Massapê,Engajamento,Imagem 2,27,0,0.0,0
2025-06-26,Massapê,Leads,Vídeo 1,31,0,0.0,0
2025-06-26,Massapê,Leads,Vídeo 2,24,0,0.0,0
2025-06-26,Massapê,Leads,Vídeo 3,27,0,0.0,0
2025-06-26,Massapê,Leads,Imagem 1,42,0,0.0,0
2025-06-26,Massapê,Leads,Imagem 2,23,0,0.0,0
2025-06-26,Limoeiro do Norte,Alcance,Vídeo 1,130,0,0.0,0
2025-06-26,Limoeiro do Norte,Alcance,Vídeo 2,171,1,0.68,0
2025-06-26,Limoeiro do Norte,Alcance,Vídeo 3,119,0,0.0,0
2025-06-26,Limoeiro do Norte,Alcance,Imagem 1,163,0,0.0,0
2025-06-26,Limoeiro do Norte,Alcance,Imagem 2,123,0,0.0,0
2025-06-26,Limoeiro do Norte,Tráfego,Vídeo 1,59,1,1.12,0
2025-06-26,Limoeiro do Norte,Tráfego,Vídeo 2,44,0,0.0,0
2025-06-26,Limoeiro do Norte,Tráfego,Vídeo 3,76,1,0.65,0
2025-06-26,Limoeiro do Norte,Tráfego,Imagem 1,67,0,0.0,0
